long	lat	DEPTH	K_sw
-115.1889191	36.174221	14	0.0294
-109.8011093	42.7177773	110	0.0294
-106.8097229	39.2313881	24	0.0294
-109.5969467	42.7958336	10.5	0.0293
-111.6063919	38.3894463	6	0.0293
-114.4455566	36.5741653	109.5	0.0293
-110.6005554	40.4119453	34.5	0.0293
-114.4833298	36.6077766	5	0.0293
-112.7624969	37.25	29	0.0293
-109.6988907	42.8669434	104	0.0293
-110.3440323	35.789753	63.5	0.0293
-105.8861084	39.8866653	3	0.0293
-105.8813858	39.9044456	34.5	0.0293
-108.2928619	35.8850403	58.5	0.0293
-111.76688	38.504559	6.5	0.0292
-107.069725	38.9883347	81	0.0292
-106.7236099	40.8005562	42	0.0292
-115.6321111	36.2949167	37.5	0.0292
-107.6324997	38.9822235	35	0.0292
-109.9688873	35.5572205	156.5	0.0292
-110.558609	35.5711098	105.5	0.0292
-107.4989929	40.3424721	52	0.0292
-111.2253342	37.9242783	13.5	0.0292
-112.7077789	36.6791649	42	0.0292
-109.6452789	42.7677765	11	0.0292
-108.3097229	36.8022232	217.5	0.0292
-109.9597244	40.9108315	69.5	0.0292
-107.9486084	35.9444427	1.5	0.0292
-107.4877777	36.1133347	77.5	0.0292
-115.0488892	36.2849998	2.5	0.0292
-109.4688873	42.6630554	109	0.0291
-110.2419434	41.9552765	6.5	0.0291
-109.9372253	40.8916664	17.5	0.0291
-109.6452789	42.7677765	126	0.0291
-115.0488892	36.2849998	7.5	0.0291
-108.7244415	38.1197205	48	0.0291
-110.4258347	41.2277794	30.5	0.0291
-107.8028613	37.657514	5	0.0291
-110.4908676	40.091095	118	0.0291
-109.308609	39.4897232	58.5	0.0291
-113.0149994	36.8958321	2.5	0.0291
-109.8011093	42.7177773	177.5	0.0291
-110.0383301	40.1011124	59.5	0.0291
-108.8613892	36.0147209	17.5	0.0291
-111.2797241	39.1111107	44	0.0291
-108.7486115	36.4097214	147.5	0.0291
-110.6995544	41.079361	19	0.0291
-108.7047195	34.4633331	4.5	0.029
-106.0180588	39.6516685	16.5	0.029
-112.0849991	36.2975006	154	0.029
-108.4253998	39.9133034	47.5	0.029
-113.8022232	37.3297234	2.5	0.029
-108.3933334	37.2383347	4	0.029
-115.3238907	36.2550011	9	0.029
-110.5257361	42.7432028	14	0.029
-105.8705521	39.9288902	80	0.029
-109.0374985	38.6800003	10	0.029
-110.3046389	40.1795833	66.5	0.029
-109.6100006	38.2070007	96	0.029
-110.3098907	41.2798042	6.5	0.029
-109.913887	37.5999985	3	0.0289
-110.5854416	41.4739723	40.5	0.0289
-108.2580566	38.3708344	123	0.0289
-110.4908676	40.091095	82.5	0.0289
-111.3568528	39.1323194	55	0.0289
-108.1242828	39.6208115	10	0.0289
-110.80175	42.2656111	56	0.0289
-112.0780563	36.2761116	109	0.0289
-114.1305542	36.7652779	46	0.0289
-109.8011093	42.7177773	24	0.0289
-110.6995544	41.079361	55	0.0289
-114.234726	36.7169456	42	0.0289
-108.9850006	37.4644432	95.5	0.0289
-109.9700012	35.5574989	55	0.0289
-109.9372253	40.8916664	32.5	0.0289
-110.3438873	35.0105553	47	0.0289
-110.5469742	41.1478043	16.5	0.0289
-108.0169449	36.6886101	111.5	0.0289
-110.2836075	35.0525017	51	0.0288
-107.2574997	36.1536102	40.5	0.0288
-109.0220566	38.925972	4	0.0288
-110.0707245	43.4275818	15.5	0.0288
-108.6552811	41.6613884	2.5	0.0288
-107.8233337	37.8527794	50	0.0288
-110.1294479	42.6300011	66	0.0288
-111.0402222	39.2090569	5	0.0288
-114.7816667	36.1427778	27	0.0288
-109.585556	42.5536118	50	0.0288
-110.0383301	40.1011124	21.5	0.0288
-115.6269167	36.2962222	46.5	0.0288
-107.9822235	38.4180565	5	0.0288
-108.9963889	37.4630556	3	0.0288
-106.7480545	40.8197212	108.5	0.0288
-110.2699966	42.8461113	16.5	0.0288
-107.7011108	40.7222214	18	0.0288
-110.4333344	42.6749992	0	0.0288
-107.3247223	36.2908325	113.5	0.0288
-108.3100815	35.8872604	15.5	0.0288
-109.1988907	33.9716682	81	0.0288
-114.507782	37.802742	124.5	0.0288
-108.2201157	39.7830276	5	0.0288
-112.0961609	37.0559769	6.5	0.0288
-112.0952759	36.2524986	57.5	0.0287
-110.1409988	38.4669991	2	0.0287
-108.9850006	37.4644432	67.5	0.0287
-106.5313873	38.8208351	42	0.0287
-110.3466644	42.7122231	169.5	0.0287
-109.8619461	42.9225006	9.5	0.0287
-109.5886078	42.769165	1.5	0.0287
-108.4253998	39.9133034	28	0.0287
-110.2836075	35.0525017	28	0.0287
-114.2661133	36.7763901	54	0.0287
-115.2083359	36.0213852	1.5	0.0287
-111.2495278	39.4156583	7	0.0286
-109.2266693	41.0666656	8.5	0.0286
-108.8613892	36.0147209	2.5	0.0286
-106.0550003	39.5786095	35.5	0.0286
-110.3790945	39.6579559	8.5	0.0286
-108.3105545	36.6888885	23	0.0286
-109.6916656	42.8697205	4	0.0286
-111.0773926	37.6893616	13	0.0286
-107.9998016	36.6428032	4	0.0286
-110.8841629	40.226944	22.5	0.0286
-107.335556	41.518055	3	0.0286
-109.9400024	37.1088905	2	0.0286
-107.8777771	38.3927765	46	0.0286
-109.741806	37.3552818	113	0.0285
-109.1149979	37.4519997	6.5	0.0285
-110.2682419	40.3510666	70	0.0285
-111.4436417	35.575779	52.5	0.0285
-113.8022232	37.3297234	48	0.0285
-111.6252441	36.5663528	38	0.0285
-105.9424973	39.5866661	4	0.0285
-113.0077744	36.7716675	20	0.0285
-108.6619415	38.1150017	3	0.0285
-115.3769889	38.9244306	5	0.0285
-108.6377792	36.4044456	71	0.0285
-109.7980576	41.5113907	2.5	0.0285
-109.6035843	38.4505272	9	0.0285
-109.5250015	42.394165	9.5	0.0285
-108.1102753	38.6552773	94.5	0.0285
-110.320137	41.2940826	48.5	0.0285
-109.1149979	37.4519997	20	0.0285
-114.234726	36.7169456	8	0.0285
-109.8198776	38.5160217	50.5	0.0285
-109.8198776	38.5160217	80	0.0285
-110.0611115	43.0325012	1.5	0.0284
-110.1597214	40.5786095	52	0.0284
-110.2566681	42.853054	18	0.0284
-109.9944458	40.8583336	99	0.0284
-106.5561142	40.0774994	73	0.0284
-109.9944458	40.8583336	132	0.0284
-107.069725	38.9883347	41.5	0.0284
-111.6223984	35.5958595	4	0.0284
-112.2588882	37.3202782	20.5	0.0284
-114.5838852	37.3375015	67	0.0284
-110.2641678	41.9016685	0	0.0284
-112.2597198	35.8561096	17.5	0.0284
-109.239978	38.313466	7.5	0.0284
-114.2674942	37.7916336	52	0.0284
-115.2008972	36.6580734	71	0.0284
-109.9944458	40.8583336	44.5	0.0284
-109.7472222	41.4458333	34.5	0.0284
-110.3202744	35.7849998	71.5	0.0284
-111.2538605	36.7144432	77.5	0.0283
-109.3759995	37.583889	8	0.0283
-110.5854416	41.4739723	20	0.0283
-107.5244446	40.1172218	41.5	0.0283
-109.2527771	39.460556	33	0.0283
-110.8057785	41.3238068	5	0.0283
-107.8233337	37.8527794	128.5	0.0283
-108.8874969	40.8913879	12.5	0.0283
-109.901001	37.8460007	2.5	0.0283
-108.0538864	38.3744431	73.5	0.0283
-108.8099976	34.2361107	41	0.0283
-108.0538864	38.3744431	4.5	0.0283
-105.8733749	39.66082	115.5	0.0283
-109.3327789	38.321167	13	0.0282
-109.9700012	35.5574989	165	0.0282
-108.5736694	35.9339447	5	0.0282
-114.4455566	36.5741653	65	0.0282
-110.1069412	40.5583344	18	0.0282
-110.2486115	42.7238884	44	0.0282
-109.6897202	42.8730545	4.5	0.0282
-110.7866669	39.4511108	64.5	0.0282
-115.2141111	36.5902778	44	0.0282
-109.3327778	38.3211111	46	0.0282
-110.1005554	34.4625015	1.5	0.0282
-109.405	40.3733333	4.5	0.0282
-109.9316635	42.7277794	59	0.0282
-110.1409988	38.4669991	1.5	0.0282
-114.3722229	37.8830185	88	0.0282
-109.871666	34.9833336	48	0.0282
-108.6619415	38.1150017	2.5	0.0282
-110.0100021	34.6583328	22.5	0.0281
-106.7480545	40.8197212	77.5	0.0281
-109.5247192	40.398613	4	0.0281
-110.2419434	41.9552765	0	0.0281
-108.9466629	37.2636108	24	0.0281
-115.1627731	36.5168571	50.5	0.0281
-110.2419434	41.9552765	39.5	0.0281
-112.9410629	37.2263756	4	0.0281
-106.5580521	38.8325005	14.5	0.0281
-108.5827789	34.9702797	51	0.0281
-109.3327789	38.321167	23.5	0.0281
-106.660553	39.9494438	9	0.0281
-110.2419434	41.9552765	66.5	0.0281
-111.5354767	38.159977	7.5	0.0281
-113.2291641	36.9491653	137	0.0281
-107.4877777	36.1133347	2.5	0.0281
-109.9363861	40.4202766	21.5	0.0281
-105.8733749	39.66082	73.5	0.0281
-108.8649979	36.0752792	96.5	0.0281
-109.6988907	42.8669434	62	0.0281
-114.2216644	37.3311119	19	0.0281
-112.0205536	36.2597237	132	0.0281
-108.6619415	38.1150017	10	0.0281
-109.5469437	39.8616676	47	0.0281
-113.2558365	37.1549988	13	0.0281
-110.2419434	41.9552765	98	0.0281
-109.913887	37.5999985	2.5	0.028
-109.7369222	41.6868778	41	0.028
-107.9486084	35.9444427	18	0.028
-109.7856979	37.195282	34.5	0.028
-107.8209457	40.2544136	2.5	0.028
-110.3202744	35.7849998	132	0.028
-110.2699966	42.8461113	37.5	0.028
-112.0849991	36.2975006	66	0.028
-111.2822189	36.7283058	82.5	0.028
-110.0222244	34.6988907	24	0.028
-108.8613892	36.0147209	115	0.028
-107.9998016	36.6428032	29	0.028
-110.3833313	42.6833344	78	0.028
-109.1374969	40.0024986	66	0.028
-110.3583298	40.9291649	57	0.028
-110.3529	40.5501667	6.5	0.028
-110.0383301	40.1011124	5	0.028
-107.5194473	40.5950012	38	0.028
-107.3045425	40.7849655	121.5	0.0279
-106.5580521	38.8325005	46	0.0279
-110.3611145	41.1127777	4	0.0279
-109.405	40.3733333	16	0.0279
-110.0383301	40.1011124	43	0.0279
-108.1666641	35.75	88	0.0279
-109.9700012	35.5574989	34.5	0.0279
-112.2588882	37.3202782	98.5	0.0279
-109.3327789	38.321167	57	0.0279
-109.3472214	34.1963882	2.5	0.0279
-110.0119476	37.5875015	42.5	0.0279
-110.1294479	42.6300011	99.5	0.0279
-110.1966629	34.4775009	2.5	0.0279
-110.66068	40.84456	31	0.0279
-106.8447189	38.4402771	7.5	0.0279
-111.621109	35.603611	2.5	0.0279
-110.9916687	38.9000015	4	0.0279
-106.8097229	39.2313881	5	0.0279
-108.9272232	35.8827782	95.5	0.0278
-106.776947	38.8855553	8.5	0.0278
-108.1287003	36.6036377	15.5	0.0278
-110.0707245	43.4275818	4	0.0278
-109.913887	37.5999985	11.5	0.0278
-106.2513885	39.4883347	36	0.0278
-109.875	38.3365555	18.5	0.0278
-113.3472214	36.9516678	16.5	0.0278
-115.2083359	36.0213852	29.5	0.0278
-106.5333328	40.0547218	38.5	0.0278
-108.9749985	37.2050896	4	0.0278
-111.2742996	38.4686012	4	0.0278
-108.0538864	38.3744431	57.5	0.0278
-109.4109167	42.71225	190	0.0278
-110.3790945	39.6579559	29	0.0278
-108.9850006	37.4644432	124.5	0.0278
-108.1242828	39.6208115	29	0.0278
-114.2847214	36.6811104	46	0.0278
-110.1409988	38.4669991	7	0.0278
-110.4922256	39.2080574	13.5	0.0278
-110.41	40.37	58.5	0.0277
-108.6377792	36.4044456	53.5	0.0277
-106.7794418	40.4627762	122	0.0277
-109.8880539	38.0919456	13.5	0.0277
-112.0952759	36.2524986	25.5	0.0277
-109.3472214	34.1963882	15	0.0277
-109.3327789	38.321167	46	0.0277
-110.8366699	34.666111	17.5	0.0277
-108.4253998	39.9133034	117	0.0277
-109.6175003	42.6508331	23.5	0.0277
-113.9230576	37.4222221	44.5	0.0277
-113.9230576	37.4222221	24.5	0.0277
-111.043335	38.9291649	19	0.0277
-113.2558365	37.1549988	27.5	0.0277
-109.2266693	41.0666656	2	0.0277
-113.1263885	37.1394463	25	0.0276
-110.2486115	42.7238884	4.5	0.0276
-115.2083359	36.0213852	16.5	0.0276
-108.7880554	36.7361107	81.5	0.0276
-111.5152512	35.5774727	2.5	0.0276
-110.3727798	34.9688873	4	0.0276
-107.7741699	37.8511124	40	0.0276
-108.3105545	36.6888885	5	0.0276
-110.6233368	35.1033325	40.5	0.0276
-110.6005554	40.4119453	11.5	0.0276
-108.0551834	38.5688515	10	0.0276
-109.9700012	35.5574989	135.5	0.0276
-106.9444427	36.7438889	41.5	0.0276
-109.1374969	40.0024986	39	0.0276
-109.1149979	37.4519997	9	0.0276
-108.9622192	37.1427765	170.5	0.0275
-114.2644424	36.7750015	2	0.0275
-109.2598111	42.6457417	12	0.0275
-108.8099976	34.2361107	5	0.0275
-108.4253998	39.9133034	7.5	0.0275
-107.8330383	38.4001808	71	0.0275
-115.3745444	38.9440306	39	0.0275
-110.3727798	34.9688873	134	0.0275
-114.2244415	37.7969093	4	0.0275
-107.5244446	40.1172218	24	0.0274
-111.0902786	35.1525002	35.5	0.0274
-107.069725	38.9883347	125	0.0274
-106.5580521	38.8325005	68.5	0.0274
-109.6175003	42.6508331	9	0.0274
-109.871666	34.9833336	110.5	0.0274
-109.6897202	42.8730545	145	0.0274
-105.878891	40.4638901	12.5	0.0274
-107.4989929	40.3424721	139	0.0274
-110.3351669	40.1835823	118	0.0274
-107.9998016	36.6428032	15	0.0274
-110.2486115	42.7238884	17.5	0.0274
-109.875	38.3366661	15.5	0.0274
-106.8399963	39.5413895	87.5	0.0274
-110.2358322	34.5024986	71	0.0274
-109.7863922	40.4002762	97.5	0.0274
-112.2588882	37.3202782	9	0.0273
-106.5555573	38.9172211	42	0.0273
-110.8057785	41.3238068	15	0.0273
-108.6388855	34.4858322	61	0.0273
-115.0488892	36.2849998	27	0.0273
-109.0220566	38.925972	3.5	0.0273
-110.2583313	42.6875	49.5	0.0273
-109.0220566	38.925972	13	0.0273
-109.3327789	38.321167	4	0.0273
-109.3327789	38.321167	4	0.0273
-108.8099976	34.2361107	19.5	0.0273
-108.1666641	35.75	60	0.0273
-110.1069412	40.5583344	62.5	0.0273
-108.3097229	36.8022232	30.5	0.0273
-109.3761111	37.5838889	2.5	0.0273
-109.8198776	38.5160217	4.5	0.0273
-107.9486084	35.9444427	6.5	0.0272
-113.0149994	36.8958321	106.5	0.0272
-110.1294479	42.6300011	20.5	0.0272
-110.4908676	40.091095	60	0.0272
-108.6388855	34.4858322	89.5	0.0272
-108.6741638	36.1597214	115	0.0272
-107.9453964	40.5199661	37	0.0272
-114.2244415	37.7969093	24	0.0272
-110.0066681	34.7233315	21.5	0.0272
-111.0710297	38.9424667	68.5	0.0272
-111.2797241	39.1111107	75	0.0272
-108.9749985	37.2050896	61	0.0272
-110.41	40.37	36	0.0272
-110.0833359	34.4652786	18	0.0272
-110.1409988	38.4669991	28.5	0.0272
-109.4688873	42.6630554	40.5	0.0272
-105.8758316	39.6025009	38	0.0272
-111.4436417	35.575779	10	0.0271
-109.3327789	38.321167	4.5	0.0271
-110.3583298	40.9291649	129.5	0.0271
-107.3150024	40.1286125	123	0.0271
-107.7011108	40.7222214	48.5	0.0271
-109.3327789	38.321167	12.5	0.0271
-109.8198776	38.5160217	110.5	0.0271
-108.0538864	38.3744431	76.5	0.0271
-110.2486115	42.7238884	31.5	0.0271
-107.3247223	36.2908325	20.5	0.0271
-109.871666	34.9833336	76.5	0.0271
-110.1005554	34.4625015	68.5	0.0271
-107.3045425	40.7849655	71.5	0.0271
-110.3351669	40.1835823	13.5	0.0271
-106.5555573	38.9172211	64.5	0.0271
-110.0962753	41.1850815	80	0.0271
-108.6377792	36.4044456	23	0.0271
-107.4989929	40.3424721	27	0.0271
-107.335556	41.518055	22	0.027
-106.9444427	36.7438889	87.5	0.027
-114.4725037	36.6055565	102	0.027
-108.8533325	36.0161095	66	0.027
-108.6741638	36.1597214	87.5	0.027
-110.4866638	41.1869431	116	0.027
-105.8362427	40.2808952	74	0.027
-111.2797241	39.1111107	17.5	0.027
-112.2597198	35.8561096	34	0.027
-105.9424973	39.5866661	16.5	0.027
-108.3097229	36.8022232	5	0.027
-109.3327789	38.321167	13.5	0.027
-107.9255524	40.8352776	25	0.027
-108.4837341	39.896637	18	0.027
-109.9597244	40.9108315	96.5	0.0269
-115.6321111	36.2949167	121	0.0269
-108.9466629	37.2636108	101.5	0.0269
-113.0149994	36.8958321	29	0.0269
-110.4024734	41.2510567	28	0.0269
-109.8748627	38.3366661	10.5	0.0269
-109.2669444	39.4583333	29	0.0269
-108.6233368	37.7341652	56	0.0269
-107.8233337	37.8527794	91.5	0.0269
-108.8874969	40.8913879	2.5	0.0269
-112.0952759	36.2524986	6.5	0.0269
-109.9597244	40.9108315	53	0.0269
-108.9738922	37.4644432	61.5	0.0269
-110.320137	41.2940826	23	0.0268
-109.7863922	40.4002762	127	0.0268
-107.4989929	40.3424721	174	0.0268
-110.0288925	34.2247238	5.5	0.0268
-110.4908676	40.091095	2	0.0268
-110.5584793	35.5703125	144.5	0.0268
-110.6272202	41.2336121	16.5	0.0268
-112.1925278	37.1906128	12.5	0.0268
-110.4258347	41.2277794	16.5	0.0268
-114.234726	36.7555542	182.5	0.0268
-115.2033386	36.0347176	8	0.0268
-108.7880554	36.7361107	2.5	0.0268
-108.1666641	35.75	132.5	0.0268
-113.9230576	37.4222221	80.5	0.0268
-110.3833313	42.6833344	63	0.0268
-115.5055556	36.2716667	41	0.0267
-109.8748627	38.3366661	2.5	0.0267
-112.7624969	37.25	12.5	0.0267
-111.980278	36.2461128	14	0.0267
-109.4137497	36.4943047	141	0.0267
-110.4922256	39.2080574	3.5	0.0267
-110.177002	37.7299995	3.5	0.0267
-107.4076004	40.8332977	24.5	0.0267
-111.5912857	35.5700264	104	0.0267
-110.3466644	42.7122231	106.5	0.0267
-108.8972244	35.4930573	82.5	0.0267
-107.3247223	36.2908325	143.5	0.0267
-111.339785	38.04802	45.5	0.0267
-108.0758362	36.6866684	10	0.0267
-110.4916611	40.0911674	26	0.0266
-111.6252441	36.5663528	73.5	0.0266
-107.4927778	36.1152778	2.5	0.0266
-111.621109	35.603611	38.5	0.0266
-111.3568528	39.1323194	13	0.0266
-110.3833313	42.6833344	133	0.0266
-109.585556	42.5536118	27.5	0.0266
-109.8011093	42.7177773	2	0.0266
-109.3472214	34.1963882	29	0.0266
-106.2513885	39.4883347	22	0.0266
-110.6272202	41.2336121	4	0.0266
-110.1984711	35.8183632	127	0.0266
-112.5527039	35.7283516	2.5	0.0266
-107.4076004	40.8332977	86	0.0266
-110.3583298	40.9291649	86.5	0.0266
-114.2644424	36.7750015	7	0.0266
-110.1069412	40.5583344	96.5	0.0265
-106.5313873	38.8208351	95	0.0265
-109.5669479	42.4683342	2.5	0.0265
-107.335556	41.518055	42.5	0.0265
-114.3722229	37.8830185	112	0.0265
-114.2216644	37.3311119	6.5	0.0265
-105.8869476	39.585556	10	0.0265
-114.3722229	37.8830185	165	0.0265
-112.7624969	37.25	93	0.0265
-109.1374969	40.0024986	233	0.0265
-109.8619995	38.5830002	54	0.0265
-115.2033386	36.0347176	20.5	0.0265
-113.8413925	37.3897209	10	0.0264
-112.7077789	36.6791649	76	0.0264
-111.0902786	35.1525002	16.5	0.0264
-112.7077789	36.6791649	29	0.0264
-110.0119476	37.5875015	21.5	0.0264
-110.0416641	40.8441658	129.5	0.0264
-107.9255524	40.8352776	14	0.0264
-113.9230576	37.4222221	11.5	0.0264
-110.1005554	34.4625015	20	0.0264
-111.6223984	35.5958595	61	0.0263
-111.3643333	35.5470278	23	0.0263
-112.5527039	35.7283516	10	0.0263
-108.6619415	38.1150017	7	0.0263
-110.8479691	39.1944084	77.5	0.0263
-109.1149979	37.4519997	8.5	0.0263
-108.4253998	39.9133034	100.5	0.0263
-109.3327789	38.321167	12.5	0.0263
-106.7638855	40.7688904	63.5	0.0263
-107.9891667	38.6669444	99.5	0.0263
-107.4877777	36.1133347	95	0.0263
-107.3125	36.3872223	133	0.0262
-108.4253998	39.9133034	74	0.0262
-105.8733749	39.66082	147	0.0262
-106.7451401	38.990612	26.5	0.0262
-114.3083267	37.1513672	44	0.0262
-109.7856979	37.195282	24	0.0262
-106.2513885	39.4883347	6.5	0.0262
-109.0220566	38.925972	3.5	0.0262
-109.7980576	41.5113907	10	0.0262
-110.4908676	40.091095	9	0.0262
-110.4258347	41.2277794	5	0.0262
-113.2177811	37.2594452	39.5	0.0262
-109.2713852	34.7355537	51	0.0262
-112.1986389	37.195446	132.5	0.0262
-110.2566681	42.853054	4.5	0.0261
-106.6180573	38.9199982	2.5	0.0261
-109.6907398	38.8162041	97	0.0261
-113.6796951	37.1741486	22.5	0.0261
-110.8841629	40.226944	7.5	0.0261
-109.2669444	39.4583333	10	0.0261
-114.2216644	37.3311119	35.5	0.0261
-106.5555573	38.9172211	28	0.0261
-108.6377792	36.4044456	101.5	0.0261
-110.6005554	40.4119453	62.5	0.026
-109.2527771	39.460556	9	0.026
-111.2538605	36.7144432	48	0.026
-111.2538605	36.7144432	12.5	0.026
-110.0119476	37.5875015	114.5	0.026
-106.9438858	36.7433319	101.5	0.026
-110.2922211	41.2871399	34.5	0.026
-114.234726	36.7169456	57.5	0.026
-110.5383301	35.5272217	147.5	0.026
-114.5838852	37.3375015	77	0.026
-109.5669479	42.4683342	14.5	0.026
-110.8146362	39.1616325	44.5	0.026
-114.2674942	37.7916336	91.5	0.026
-110.3327789	35.0166664	64.5	0.026
-109.3327789	38.321167	18.5	0.026
-111.339785	38.04802	7.5	0.026
-106.4916687	38.7000008	36	0.026
-110.8366699	34.666111	43	0.026
-106.9444427	36.7438889	17.5	0.0259
-109.3327789	38.321167	74	0.0259
-109.4733353	42.4663887	8	0.0259
-108.1223373	39.6155319	7.5	0.0259
-115.3548056	36.4340833	1.5	0.0259
-110.2969437	41.2825012	24	0.0259
-106.4916687	38.7000008	17	0.0259
-107.4076004	40.8332977	44	0.0258
-110.4113617	41.1579437	15.5	0.0258
-110.8525009	34.6533318	16.5	0.0258
-109.2669444	39.4583333	10	0.0258
-109.2527771	39.460556	15.5	0.0258
-106.776947	38.8855553	151.5	0.0258
-108.6105576	36.2816658	51	0.0258
-109.6988907	42.8669434	4.5	0.0258
-106.9438858	36.7433319	139.5	0.0258
-112.4219437	37.2230568	77.5	0.0258
-107.3138885	40.7772217	30.5	0.0258
-110.2922211	41.2871399	21.5	0.0258
-107.2772217	36.3047218	74.5	0.0258
-109.8880539	38.0919456	2	0.0258
-110.5504684	41.1436653	5	0.0258
-110.230835	42.6591682	160	0.0258
-108.3105545	36.6888885	79	0.0257
-110.6233368	35.1033325	17.5	0.0257
-110.2358322	34.5024986	47	0.0257
-113.8413925	37.3897209	33	0.0257
-113.9244461	37.1800003	33	0.0257
-110.230835	42.6591682	16	0.0257
-110.2872826	40.4314176	4	0.0256
-108.1287003	36.6036377	219	0.0256
-110.0833359	34.4652786	34.5	0.0256
-110.4916611	40.0911674	2.5	0.0256
-110.1080551	42.6925011	2.5	0.0256
-107.4058304	36.2883339	73.5	0.0256
-108.2277756	37.3291664	5	0.0256
-113.0149994	36.8958321	146	0.0256
-110.41	40.37	25	0.0256
-110.4748306	41.0899429	24	0.0255
-114.234726	36.7169456	24.5	0.0255
-109.7369222	41.6868778	73.5	0.0255
-110.3351669	40.1835823	81	0.0255
-114.2674942	37.7916336	71	0.0255
-107.3247223	36.2908325	38.5	0.0255
-106.6180573	38.9199982	87.5	0.0255
-115.3238907	36.2550011	124.5	0.0255
-110.2699966	42.8461113	3	0.0255
-107.4041672	38.6427765	2.5	0.0255
-110.128891	38.7130013	7	0.0255
-115.2030563	36.0355492	14	0.0255
-106.4916687	38.7000008	5	0.0255
-108.5516663	37.5730553	283.5	0.0255
-109.4733353	42.4663887	20	0.0255
-108.1287003	36.6036377	26	0.0254
-109.2669444	39.4583333	10	0.0254
-110.0919418	34.8813896	37.5	0.0254
-109.9747238	40.4766655	32	0.0254
-109.3327778	38.3211111	12.5	0.0254
-110.6111145	38.8944435	46	0.0254
-106.5555573	38.9172211	94	0.0254
-107.0636978	40.3119164	18	0.0254
-113.1055527	37.086113	14	0.0254
-108.1242828	39.6208115	101.5	0.0254
-109.8797226	34.5849991	9	0.0254
-109.901001	37.8460007	13	0.0253
-106.7451401	38.990612	143.5	0.0253
-114.2244415	37.7969093	36.5	0.0253
-107.4076004	40.8332977	66	0.0253
-110.1888885	37.4850006	2	0.0253
-110.2641678	41.9016685	3.5	0.0253
-108.9111099	35.9836121	58	0.0253
-111.5341667	38.3258333	89	0.0253
-106.0180588	39.6516685	59.5	0.0253
-115.2033386	36.0347176	53	0.0253
-112.7077789	36.6791649	12.5	0.0253
-110.5858333	40.58105	5	0.0253
-110.4916611	40.0911674	9.5	0.0253
-110.9301529	35.0380974	17	0.0252
-109.3327789	38.321167	5	0.0252
-112.0205536	36.2597237	92.5	0.0252
-111.5341667	38.3258333	69	0.0252
-111.9438858	36.1800003	2.5	0.0252
-115.2030563	36.0355492	1.5	0.0252
-108.8649979	36.0752792	2.5	0.0252
-109.3327789	38.321167	4.5	0.0252
-115.2072372	37.3596878	6.5	0.0252
-115.1939087	37.3588562	25.5	0.0252
-110.0222244	34.6988907	5	0.0252
-110.0066681	34.7233315	10	0.0252
-113.8413925	37.3897209	2.5	0.0251
-109.9316635	42.7277794	30.5	0.0251
-109.5469437	39.8616676	70	0.0251
-111.980278	36.2461128	2.5	0.0251
-109.8682	41.5848667	75.5	0.0251
-107.2772217	36.3047218	54	0.0251
-112.4991684	35.6813889	3.5	0.0251
-106.6180573	38.9199982	48.5	0.0251
-105.9805527	39.8138885	20	0.0251
-110.4113617	41.1579437	44.5	0.0251
-111.5341667	38.3258333	6	0.0251
-107.4989929	40.3424721	9	0.0251
-110.0833359	34.4652786	10.5	0.0251
-108.0169449	36.6886101	61	0.0251
-115.0488892	36.2849998	136	0.0251
-106.1652756	39.3777771	85	0.0251
-110.0311127	37.6027794	111	0.0251
-110.5584793	35.5703125	42	0.0251
-112.7077789	36.6791649	22.5	0.0251
-108.6377792	36.4044456	41	0.025
-108.4837341	39.896637	6.5	0.025
-113.8022232	37.3297234	45.5	0.025
-108.6741638	36.1597214	67.5	0.025
-109.2527771	39.460556	4	0.025
-111.2822189	36.7283058	35.5	0.025
-110.1005554	34.4625015	41.5	0.025
-107.3045425	40.7849655	162	0.0249
-107.2772217	36.3047218	22.5	0.0249
-110.41	40.37	16.5	0.0249
-114.460556	36.5769463	101.5	0.0249
-113.0149994	36.8958321	54.5	0.0249
-111.3273315	36.3064156	139.5	0.0249
-114.2202759	37.2913895	37	0.0249
-114.2216644	37.3311119	51	0.0249
-113.8022232	37.3297234	36.5	0.0249
-106.3891678	38.6399994	12.5	0.0249
-113.9230576	37.4222221	64.5	0.0249
-111.0773926	37.6893616	5	0.0249
-109.3327789	38.321167	12.5	0.0249
-115.3548056	36.4340833	24	0.0249
-109.913887	37.5999985	15.5	0.0248
-109.1149979	37.4519997	2	0.0248
-110.1984711	35.8183632	14	0.0248
-109.7856979	37.195282	14	0.0248
-112.7624969	37.25	132	0.0248
-113.0077744	36.7716675	1.5	0.0248
-109.9400024	37.1088905	2	0.0247
-108.1666641	35.75	14	0.0247
-106.9438858	36.7433319	14	0.0247
-109.7856979	37.195282	1.5	0.0247
-108.6105576	36.2816658	35.5	0.0247
-109.1149979	37.4519997	75.5	0.0247
-110.1409988	38.4669991	2	0.0247
-110.3327789	35.0166664	36.5	0.0247
-110.0755539	34.8694458	1.5	0.0246
-109.8619995	38.5830002	17	0.0246
-115.3558889	36.4353056	22	0.0246
-111.0710297	38.9424667	135	0.0246
-109.0220566	38.925972	86	0.0246
-110.3663864	34.3677788	10	0.0246
-110.8525009	34.6533318	47	0.0246
-113.8413925	37.3897209	54.5	0.0246
